date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:02	219/219	U-----	200	untouched ('OK')	text/plain	etag:W/%22640e48b0-154%22	https://www.classcentral.com/robots.txt		(from )
18:19:03	659513/659513	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:19:03%20GMT	https://www.classcentral.com/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/index.html	(from )
18:19:30	571103/571103	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:19:03%20GMT	https://www.classcentral.com/subjects?topic=business	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subjects833e.html	(from )
18:19:31	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fmeta%2Fmeta-default.png?auto=format&ixlib=php-3.3.1&s=abde49e12c23a50309f7d91754b25193	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/meta/meta-default.26dba.delayed	(from https://www.classcentral.com/)
18:19:43	1328/1328	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:19:43	2206/2206	U-----	200	untouched ('')	image/png	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/apple-touch-icon.png	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/apple-touch-icon.png	(from https://www.classcentral.com/)
18:19:43	975/975	U--M--	200	updated ('OK')	image/png	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/favicon-32x32.png	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/favicon-32x32.png	(from https://www.classcentral.com/)
18:19:43	673/673	U--M--	200	updated ('OK')	application/octet-stream	etag:%22640e4665-2a1%22	https://www.classcentral.com/site.webmanifest	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/site.webmanifest	(from https://www.classcentral.com/)
18:19:44	1328/1328	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	(from https://www.classcentral.com/)
18:19:44	731/731	U-----	200	untouched ('')	image/png	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/favicon-16x16.png	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/favicon-16x16.png	(from https://www.classcentral.com/)
18:19:44	1960/1960	U--MCZ	200	updated ('OK')	image/svg+xml	etag:W/%22640e4665-7a8%22	https://www.classcentral.com/safari-pinned-tab.svg	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/safari-pinned-tab.svg	(from https://www.classcentral.com/)
18:19:44	1488/1488	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	(from https://www.classcentral.com/)
18:19:44	913/913	U--MCZ	200	updated ('OK')	text/xml	etag:W/%22640e4665-391%22	https://www.classcentral.com/opensearch.xml	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/opensearch.xml	(from https://www.classcentral.com/)
18:19:45	15280/15280	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	(from https://www.classcentral.com/)
18:19:45	5588/5588	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	(from https://www.classcentral.com/)
18:19:45	6868/6868	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:38:45%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:19:45	9684/9684	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
18:19:45	7376/7376	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	(from https://www.classcentral.com/)
18:19:46	12520/12520	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
18:19:46	8444/8444	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	(from https://www.classcentral.com/)
18:19:46	5804/5804	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	(from https://www.classcentral.com/)
18:19:47	14960/14960	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	(from https://www.classcentral.com/)
18:19:47	16112/16112	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	(from https://www.classcentral.com/)
18:19:47	6816/6816	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:19:47	9696/9696	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	(from https://www.classcentral.com/)
18:19:47	7244/7244	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	(from https://www.classcentral.com/)
18:19:48	8248/8248	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
18:19:48	5784/5784	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
18:19:49	15016/15016	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:38:45%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
18:19:49	15948/15948	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
18:19:49	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:19:49	9540/9540	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
18:19:50	7360/7360	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
18:19:50	8280/8280	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
18:19:51	5676/5676	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2012%20Mar%202023%2021:48:31%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
18:19:51	14808/14808	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
18:19:51	15764/15764	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2010%20Mar%202023%2014:02:46%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
18:19:51	990/990	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2014:04:33%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
18:20:01	54/54	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2012%20Mar%202023%2023:20:01%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.google-analytics.com/analytics.2a.delayed	(from https://www.classcentral.com/)
18:20:02	595333/595333	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:02%20GMT	https://www.classcentral.com/rankings	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
18:20:05	588044/588044	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:03%20GMT	https://www.classcentral.com/collections	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
18:20:05	570638/570638	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:04%20GMT	https://www.classcentral.com/subjects	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
18:20:05	891697/891697	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:05%20GMT	https://www.classcentral.com/subject/cs	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
18:20:06	8268/8268	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:06%20GMT	https://www.classcentral.com/subject/maths	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/maths	(from https://www.classcentral.com/)
18:20:07	842683/842683	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:06%20GMT	https://www.classcentral.com/subject/health	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
18:20:08	8259/8259	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:07%20GMT	https://www.classcentral.com/subject/business	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/business	(from https://www.classcentral.com/)
18:20:08	8291/8291	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:08%20GMT	https://www.classcentral.com/subject/humanities	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/humanities	(from https://www.classcentral.com/)
18:20:23	800010/800010	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:21%20GMT	https://www.classcentral.com/subject/engineering	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/engineering.html	(from https://www.classcentral.com/)
18:20:24	838412/838412	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:24%20GMT	https://www.classcentral.com/subject/science	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/science.html	(from https://www.classcentral.com/)
18:20:25	782928/782928	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:24%20GMT	https://www.classcentral.com/subject/education	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/education.html	(from https://www.classcentral.com/)
18:20:25	8334/8334	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:25%20GMT	https://www.classcentral.com/subject/social-sciences	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/social-sciences	(from https://www.classcentral.com/)
18:20:26	8307/8307	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:25%20GMT	https://www.classcentral.com/subject/art-and-design	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/art-and-design	(from https://www.classcentral.com/)
18:20:27	8493/8493	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:27%20GMT	https://www.classcentral.com/subject/data-science	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/data-science.38.delayed	(from https://www.classcentral.com/)
18:20:29	8682/8682	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:29%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/programming-and-software-development.39.delayed	(from https://www.classcentral.com/)
18:20:31	823153/823153	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:31%20GMT	https://www.classcentral.com/subject/personal-development	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/personal-development.html	(from https://www.classcentral.com/)
18:20:32	8448/8448	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2023:20:32%20GMT	https://www.classcentral.com/subject/infosec	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/subject/infosec.3b.delayed	(from https://www.classcentral.com/)
18:20:35	3027650/3027650	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:33%20GMT	https://www.classcentral.com/universities	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
18:20:35	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time.3e3e68.delayed	(from https://www.classcentral.com/)
18:20:35	832784/832784	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:34%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
18:20:36	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time.3fc7ac.delayed	(from https://www.classcentral.com/)
18:20:36	198101/198101	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2007:33:00%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
18:20:36	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time.400931.delayed	(from https://www.classcentral.com/)
18:20:37	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time.4145d9.delayed	(from https://www.classcentral.com/)
18:20:38	145197/145197	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2016:07:07%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
18:20:40	170180/170180	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2011:49:47%20GMT	https://www.classcentral.com/report/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
18:20:40	176605/176605	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2020:10:31%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
18:20:40	153341/153341	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2023:05:46%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
18:20:40	816448/816448	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:20:38%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
18:20:40	178502/178502	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2023:05:47%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
18:20:40	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social.435b92.delayed	(from https://www.classcentral.com/)
18:20:46	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social.441fe9.delayed	(from https://www.classcentral.com/)
18:20:47	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses.45d038.delayed	(from https://www.classcentral.com/)
18:20:47	512664/512664	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2001:04:51%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
18:20:50	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses.4608e8.delayed	(from https://www.classcentral.com/)
18:20:51	413471/413471	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:05:33%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
18:20:56	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates.477462.delayed	(from https://www.classcentral.com/)
18:20:57	11/11	---M--	400	error ('Bad%20Request')	text/plain		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/Alipser/Desktop/Carpeta3/Copy/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates.48bc95.delayed	(from https://www.classcentral.com/)
18:20:57	188087/188087	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2023:06:35%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Alipser/Desktop/Carpeta3/Copy/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
